Linux 5.4.0-72-generic (suricata) 	06. mai 2021 	_x86_64_	(64 CPU)

kl. 09.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 09.44 +0200   26   41,46    0,00   19,94    0,00    0,00   16,65    0,00    0,00    0,00   21,95
kl. 09.44 +0200   27   47,47    0,00   17,16    0,00    0,00    7,26    0,00    0,00    0,00   28,11
kl. 09.44 +0200   28   45,27    0,00   17,65    0,00    0,00    9,66    0,00    0,00    0,00   27,42
kl. 09.44 +0200   29   45,48    0,00   17,96    0,00    0,00    9,03    0,00    0,00    0,00   27,52
kl. 09.44 +0200   30   46,58    0,00   17,81    0,00    0,00    7,90    0,00    0,00    0,00   27,71
kl. 09.44 +0200   31   47,00    0,00   17,70    0,00    0,00    7,06    0,00    0,00    0,00   28,24
kl. 09.44 +0200   32   47,59    0,00   13,85    0,00    0,00    0,00    0,00    0,00    0,00   38,56
kl. 09.44 +0200   33   45,76    0,00   14,83    0,00    0,00    7,73    0,00    0,00    0,00   31,67
kl. 09.44 +0200   34   45,14    0,00   16,17    0,00    0,00    7,72    0,00    0,00    0,00   30,97
kl. 09.44 +0200   35   43,66    0,00   16,56    0,00    0,00    8,06    0,00    0,00    0,00   31,72
kl. 09.44 +0200   36   45,97    0,00   15,61    0,00    0,00    7,01    0,00    0,00    0,00   31,42
kl. 09.44 +0200   37   47,65    0,00   13,76    0,10    0,00    0,00    0,00    0,00    0,00   38,48
kl. 09.44 +0200   38   44,63    0,00   15,94    0,00    0,00    7,86    0,00    0,00    0,00   31,56
kl. 09.44 +0200   39   40,78    0,00   18,64    0,00    0,00   15,25    0,00    0,00    0,00   25,32
kl. 09.44 +0200   40   44,10    0,00   18,03    0,00    0,00    6,76    0,00    0,00    0,00   31,12
kl. 09.44 +0200   41   40,06    0,00   18,70    0,00    0,00   16,24    0,00    0,00    0,00   25,00
kl. 09.44 +0200   42   43,77    0,00   17,57    0,00    0,00    7,56    0,00    0,00    0,00   31,10
kl. 09.44 +0200   43   43,70    0,00   17,41    0,00    0,00    7,48    0,00    0,00    0,00   31,41
kl. 09.44 +0200   44   43,75    0,00   19,07    0,00    0,00    7,10    0,00    0,00    0,00   30,08
kl. 09.44 +0200   45   44,71    0,00   16,81    0,00    0,00    7,40    0,00    0,00    0,00   31,08
kl. 09.44 +0200   46   48,57    0,00   14,52    0,00    0,00    0,00    0,00    0,00    0,00   36,91
kl. 09.44 +0200   47   46,72    0,00   14,72    0,00    0,00    7,20    0,00    0,00    0,00   31,36
kl. 09.44 +0200   48   48,29    0,00   16,03    0,00    0,00    8,12    0,00    0,00    0,00   27,56
kl. 09.44 +0200   49   46,34    0,00   17,47    0,00    0,00    7,85    0,00    0,00    0,00   28,35
