Linux 5.4.0-72-generic (suricata) 	06. mai 2021 	_x86_64_	(64 CPU)

kl. 10.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.43 +0200    6   43,89    0,00   17,70    0,00    0,00   10,25    0,00    0,00    0,00   28,16
kl. 10.43 +0200    7   37,96    0,00   18,67    0,00    0,00   21,06    0,00    0,00    0,00   22,31
kl. 10.43 +0200    8   44,20    0,00   18,32    0,00    0,00   10,25    0,00    0,00    0,00   27,23
kl. 10.43 +0200    9   43,42    0,00   18,96    0,00    0,00    9,84    0,00    0,00    0,00   27,77
kl. 10.43 +0200   10   43,88    0,00   17,09    0,00    0,00   10,97    0,00    0,00    0,00   28,06
kl. 10.43 +0200   11   40,37    0,00   19,06    0,00    0,00   19,47    0,00    0,00    0,00   21,11
kl. 10.43 +0200   12   44,28    0,00   18,22    0,00    0,00   10,06    0,00    0,00    0,00   27,44
kl. 10.43 +0200   13   38,75    0,00   20,21    0,00    0,00   18,96    0,00    0,00    0,00   22,08
kl. 10.43 +0200   14   41,46    0,00   19,73    0,00    0,00   10,76    0,00    0,00    0,00   28,06
kl. 10.43 +0200   15   42,90    0,00   18,01    0,00    0,00   11,44    0,00    0,00    0,00   27,65
kl. 10.43 +0200   16   47,31    0,00   15,91    0,00    0,00    9,48    0,00    0,00    0,00   27,29
kl. 10.43 +0200   17   44,10    0,00   16,67    0,00    0,00   11,70    0,00    0,00    0,00   27,54
kl. 10.43 +0200   18   45,65    0,00   17,91    0,00    0,00    8,27    0,00    0,00    0,00   28,17
kl. 10.43 +0200   19   50,00    0,00   13,87    0,00    0,00    0,00    0,00    0,00    0,00   36,13
kl. 10.43 +0200   20   45,76    0,00   15,50    0,00    0,00   10,95    0,00    0,00    0,00   27,79
kl. 10.43 +0200   21   41,78    0,00   17,27    0,00    0,00   18,20    0,00    0,00    0,00   22,75
kl. 10.43 +0200   22   45,95    0,00   17,57    0,00    0,00    8,94    0,00    0,00    0,00   27,55
kl. 10.43 +0200   23   43,65    0,00   17,52    0,00    0,00   10,70    0,00    0,00    0,00   28,12
kl. 10.43 +0200   24   43,99    0,00   17,55    0,00    0,00   10,87    0,00    0,00    0,00   27,59
kl. 10.43 +0200   25   45,64    0,00   17,12    0,00    0,00    9,54    0,00    0,00    0,00   27,70
kl. 10.43 +0200   26   44,67    0,00   18,41    0,00    0,00    9,41    0,00    0,00    0,00   27,51
kl. 10.43 +0200   27   49,43    0,00   14,99    0,00    0,00    0,00    0,00    0,00    0,00   35,57
kl. 10.43 +0200   28   40,79    0,00   17,59    0,00    0,00   19,25    0,00    0,00    0,00   22,37
kl. 10.43 +0200   29   43,98    0,00   17,95    0,00    0,00   10,17    0,00    0,00    0,00   27,90
kl. 10.43 +0200   30   45,09    0,00   16,16    0,00    0,00   11,09    0,00    0,00    0,00   27,67
kl. 10.43 +0200   31   45,41    0,00   16,82    0,00    0,00   10,53    0,00    0,00    0,00   27,24
kl. 10.43 +0200   32   45,25    0,00   17,15    0,00    0,00   10,12    0,00    0,00    0,00   27,48
kl. 10.43 +0200   33   44,08    0,00   17,23    0,00    0,00   11,21    0,00    0,00    0,00   27,48
kl. 10.43 +0200   34   44,31    0,00   18,01    0,00    0,00   10,97    0,00    0,00    0,00   26,71
kl. 10.43 +0200   35   49,21    0,00   15,63    0,00    0,00    0,00    0,00    0,00    0,00   35,15
kl. 10.43 +0200   36   39,21    0,00   19,29    0,00    0,00   19,29    0,00    0,00    0,00   22,21
kl. 10.43 +0200   37   44,23    0,00   17,61    0,00    0,00    9,85    0,00    0,00    0,00   28,30
kl. 10.43 +0200   38   40,98    0,00   19,81    0,00    0,00   16,89    0,00    0,00    0,00   22,31
kl. 10.43 +0200   39   48,03    0,00   16,15    0,00    0,00    0,00    0,00    0,00    0,00   35,82
kl. 10.43 +0200   40   49,07    0,00   14,73    0,00    0,00    0,00    0,00    0,00    0,00   36,20
kl. 10.43 +0200   41   44,27    0,00   16,09    0,00    0,00   11,04    0,00    0,00    0,00   28,60
kl. 10.43 +0200   42   46,56    0,00   15,52    0,00    0,00    9,69    0,00    0,00    0,00   28,23
kl. 10.43 +0200   43   44,90    0,00   16,30    0,00    0,00    9,99    0,00    0,00    0,00   28,81
kl. 10.43 +0200   44   45,24    0,00   16,36    0,00    0,00   10,25    0,00    0,00    0,00   28,16
kl. 10.43 +0200   45   49,90    0,00   13,42    0,00    0,00    0,00    0,00    0,00    0,00   36,69
kl. 10.43 +0200   46   39,96    0,00   16,37    0,00    0,00   20,70    0,00    0,00    0,00   22,97
kl. 10.43 +0200   47   49,38    0,00   14,63    0,00    0,00    0,00    0,00    0,00    0,00   36,00
kl. 10.43 +0200   48   49,28    0,00   16,01    0,00    0,00    9,19    0,00    0,00    0,00   25,52
kl. 10.43 +0200   49   46,68    0,00   14,32    0,00    0,00   11,20    0,00    0,00    0,00   27,80
kl. 10.43 +0200   50   45,55    0,00   17,20    0,00    0,00    9,62    0,00    0,00    0,00   27,64
kl. 10.43 +0200   51   44,64    0,00   17,48    0,00    0,00   10,72    0,00    0,00    0,00   27,16
kl. 10.43 +0200   52   44,24    0,00   18,07    0,00    0,00   10,28    0,00    0,00    0,00   27,41
kl. 10.43 +0200   53   51,70    0,00   13,98    0,00    0,00    0,00    0,00    0,00    0,00   34,33
kl. 10.43 +0200   54   46,63    0,00   14,20    0,00    0,00   12,12    0,00    0,00    0,00   27,05
kl. 10.43 +0200   55   52,27    0,00   12,54    0,00    0,00    0,00    0,00    0,00    0,00   35,19
kl. 10.43 +0200   56   38,99    0,00   18,00    0,00    0,00   20,37    0,00    0,00    0,00   22,63
kl. 10.43 +0200   57   44,42    0,00   17,58    0,00    0,00    9,79    0,00    0,00    0,00   28,21
kl. 10.43 +0200   58   39,48    0,00   18,87    0,00    0,00   19,38    0,00    0,00    0,00   22,27
kl. 10.43 +0200   59   46,36    0,00   17,15    0,00    0,00    9,36    0,00    0,00    0,00   27,13
kl. 10.43 +0200   60   44,62    0,00   17,87    0,00    0,00    9,93    0,00    0,00    0,00   27,59
kl. 10.43 +0200   61   45,10    0,00   17,65    0,00    0,00   10,00    0,00    0,00    0,00   27,24
kl. 10.43 +0200   62   40,27    0,00   18,95    0,00    0,00   18,54    0,00    0,00    0,00   22,25
kl. 10.43 +0200   63   50,53    0,00   13,86    0,00    0,00    0,00    0,00    0,00    0,00   35,61

kl. 10.43 +0200 NODE    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.43 +0200    0   42,62    0,00   16,04    0,00    0,00    9,76    0,00    0,00    0,00   27,43

kl. 10.43 +0200  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
kl. 10.44 +0200    0   50,42    0,00   11,54    0,00    0,00    0,00    0,00    0,00    0,00   38,05
kl. 10.44 +0200    1   50,48    0,00    9,80    0,00    0,00    0,00    0,00    0,00    0,00   39,72
kl. 10.44 +0200    2   44,33    0,00   14,39    0,00    0,00   10,40    0,00    0,00    0,00   30,88
kl. 10.44 +0200    3   45,05    0,00   14,42    0,00    0,00    9,79    0,00    0,00    0,00   30,74
kl. 10.44 +0200    4   46,56    0,00   14,29    0,00    0,00   10,59    0,00    0,00    0,00   28,57
kl. 10.44 +0200    5   40,77    0,00   17,53    0,00    0,00   17,95    0,00    0,00    0,00   23,76
kl. 10.44 +0200    6   44,00    0,00   16,37    0,00    0,00   10,22    0,00    0,00    0,00   29,41
kl. 10.44 +0200    7   38,01    0,00   18,74    0,00    0,00   19,48    0,00    0,00    0,00   23,77
kl. 10.44 +0200    8   44,16    0,00   16,56    0,00    0,00    9,98    0,00    0,00    0,00   29,30
kl. 10.44 +0200    9   44,15    0,00   16,63    0,00    0,00   10,78    0,00    0,00    0,00   28,44
kl. 10.44 +0200   10   43,79    0,00   16,42    0,00    0,00   10,42    0,00    0,00    0,00   29,37
kl. 10.44 +0200   11   39,77    0,00   18,08    0,00    0,00   18,90    0,00    0,00    0,00   23,24
kl. 10.44 +0200   12   41,73    0,00   18,52    0,00    0,00   11,55    0,00    0,00    0,00   28,20
kl. 10.44 +0200   13   39,84    0,00   19,61    0,00    0,00   17,56    0,00    0,00    0,00   23,00
kl. 10.44 +0200   14   43,94    0,00   17,91    0,00    0,00    9,27    0,00    0,00    0,00   28,87
kl. 10.44 +0200   15   42,54    0,00   18,07    0,00    0,00   10,61    0,00    0,00    0,00   28,78
kl. 10.44 +0200   16   46,04    0,00   15,21    0,00    0,00   10,35    0,00    0,00    0,00   28,41
kl. 10.44 +0200   17   44,19    0,00   15,29    0,00    0,00   10,79    0,00    0,00    0,00   29,74
kl. 10.44 +0200   18   44,94    0,00   15,19    0,00    0,00    9,92    0,00    0,00    0,00   29,96
kl. 10.44 +0200   19   48,74    0,00   13,13    0,11    0,00    0,00    0,00    0,00    0,00   38,03
kl. 10.44 +0200   20   45,03    0,00   15,39    0,00    0,00    9,74    0,00    0,00    0,00   29,84
kl. 10.44 +0200   21   38,82    0,00   18,09    0,00    0,00   20,43    0,00    0,00    0,00   22,66
kl. 10.44 +0200   22   46,27    0,00   16,39    0,00    0,00    8,51    0,00    0,00    0,00   28,84
kl. 10.44 +0200   23   45,48    0,00   16,07    0,00    0,00    9,77    0,00    0,00    0,00   28,68
kl. 10.44 +0200   24   44,12    0,00   16,28    0,00    0,00   10,71    0,00    0,00    0,00   28,89
kl. 10.44 +0200   25   46,03    0,00   15,56    0,00    0,00    8,78    0,00    0,00    0,00   29,63
kl. 10.44 +0200   26   46,21    0,00   15,16    0,00    0,00    9,87    0,00    0,00    0,00   28,76
kl. 10.44 +0200   27   51,99    0,00   12,13    0,00    0,00    0,10    0,00    0,00    0,00   35,77
kl. 10.44 +0200   28   39,71    0,00   17,15    0,00    0,00   19,13    0,00    0,00    0,00   24,01
kl. 10.44 +0200   29   42,68    0,00   17,34    0,00    0,00   10,38    0,00    0,00    0,00   29,60
kl. 10.44 +0200   30   45,41    0,00   15,55    0,00    0,00   10,13    0,00    0,00    0,00   28,91
kl. 10.44 +0200   31   43,69    0,00   16,44    0,00    0,00   10,18    0,00    0,00    0,00   29,69
kl. 10.44 +0200   32   43,35    0,00   18,01    0,00    0,00    9,84    0,00    0,00    0,00   28,80
kl. 10.44 +0200   33   44,22    0,00   16,65    0,00    0,00   10,07    0,00    0,00    0,00   29,06
kl. 10.44 +0200   34   44,83    0,00   17,36    0,00    0,00    9,92    0,00    0,00    0,00   27,89
kl. 10.44 +0200   35   49,89    0,00   13,09    0,00    0,00    0,00    0,00    0,00    0,00   37,02
kl. 10.44 +0200   36   38,65    0,00   19,12    0,00    0,00   19,02    0,00    0,00    0,00   23,21
kl. 10.44 +0200   37   43,84    0,00   17,64    0,00    0,00    9,39    0,00    0,00    0,00   29,12
kl. 10.44 +0200   38   38,41    0,00   18,32    0,00    0,00   19,77    0,00    0,00    0,00   23,50
kl. 10.44 +0200   39   48,26    0,00   14,04    0,00    0,00    0,00    0,00    0,00    0,00   37,70
kl. 10.44 +0200   40   47,82    0,00   14,06    0,00    0,00    0,11    0,00    0,00    0,00   38,02
kl. 10.44 +0200   41   44,58    0,00   15,10    0,00    0,00   10,94    0,00    0,00    0,00   29,38
kl. 10.44 +0200   42   43,69    0,00   15,75    0,00    0,00   10,84    0,00    0,00    0,00   29,72
kl. 10.44 +0200   43   44,44    0,00   15,78    0,00    0,00   10,38    0,00    0,00    0,00   29,39
kl. 10.44 +0200   44   43,75    0,00   16,98    0,00    0,00    9,79    0,00    0,00    0,00   29,48
kl. 10.44 +0200   45   48,23    0,00   12,33    0,00    0,00    0,00    0,00    0,00    0,00   39,44
kl. 10.44 +0200   46   41,03    0,00   16,47    0,00    0,00   17,52    0,00    0,00    0,00   24,97
kl. 10.44 +0200   47   50,11    0,00   11,78    0,00    0,00    0,00    0,00    0,00    0,00   38,11
kl. 10.44 +0200   48   47,32    0,00   14,83    0,00    0,00    9,99    0,00    0,00    0,00   27,87
kl. 10.44 +0200   49   45,44    0,00   15,50    0,00    0,00    9,45    0,00    0,00    0,00   29,62
