 ***NOTE***: Collecting stats for next round (10 sec)
CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:61           29674               0               0               0               0               0 
CPU:62           30335               0               0               0               0               0 
CPU:63           30248               0               0               0               0               0 

Summed:        1936199               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           31471               0               0               0               0               0 
CPU:01           31431               0               0               0               0               0 
CPU:02           29659               0               0               0               0               0 
CPU:03           29357               0               0               0               0               0 
CPU:04           31049               0               0               0               0               0 
CPU:05           32114               0               0               0               0               0 
CPU:06           30944               0               0               0               0               0 
CPU:07           30172               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           30039               0               0               0               0               0 
CPU:10           29183               0               0               0               0               0 
CPU:11           28227               0               0               0               0               0 
CPU:12           30787               0               0               0               0               0 
CPU:13           28809               0               0               0               0               0 
CPU:14           29882               0               0               0               0               0 
CPU:15           28463               0               0               0               0               0 
CPU:16           30788               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           32019               0               0               0               0               0 
CPU:19           31228               0               0               0               0               0 
CPU:20           30027               0               0               0               0               0 
CPU:21           30264               0               0               0               0               0 
CPU:22           30147               0               0               0               0               0 
CPU:23           30364               0               0               0               0               0 
CPU:24           30567               0               0               0               0               0 
CPU:25           31944               0               0               0               0               0 
CPU:26           30735               0               0               0               0               0 
CPU:27           30456               0               0               0               0               0 
CPU:28           30716               0               0               0               0               0 
CPU:29           30512               0               0               0               0               0 
CPU:30           29284               0               0               0               0               0 
CPU:31           29943               0               0               0               0               0 
CPU:32           29339               0               0               0               0               0 
CPU:33           28677               0               0               0               0               0 
CPU:34           30374               0               0               0               0               0 
CPU:35           31742               0               0               0               0               0 
CPU:36           31701               0               0               0               0               0 
CPU:37               5               0               0               0               0               0 
CPU:38           30671               0               0               0               0               0 
CPU:39           29480               0               0               0               0               0 
CPU:40           28541               0               0               0               0               0 
CPU:41           59684               0               0               0               0               0 
CPU:42           30402               0               0               0               0               0 
CPU:43           30559               0               0               0               0               0 
CPU:44           31325               0               0               0               0               0 
CPU:45           29189               0               0               0               0               0 
CPU:46           31071               0               0               0               0               0 
CPU:47           29779               0               0               0               0               0 
CPU:48           31597               0               0               0               0               0 
CPU:49           28739               0               0               0               0               0 
CPU:50           59602               0               0               0               0               0 
CPU:51           30331               0               0               0               0               0 
CPU:52           27972               0               0               0               0               0 
CPU:53           61752               0               0               0               0               0 
CPU:54           30896               0               0               0               0               0 
CPU:55           31018               0               0               0               0               0 
CPU:56           29589               0               0               0               0               0 
CPU:57           29375               0               0               0               0               0 
CPU:58           30239               0               0               0               0               0 
CPU:59           30585               0               0               0               0               0 
CPU:60           30499               0               0               0               0               0 
CPU:61           29975               0               0               0               0               0 
CPU:62           30723               0               0               0               0               0 
CPU:63           30212               0               0               0               0               0 

Summed:        1936220               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30518               0               0               0               0               0 
CPU:01           30837               0               0               0               0               0 
CPU:02           29225               0               0               0               0               0 
CPU:03           29751               0               0               0               0               0 
CPU:04           30139               0               0               0               0               0 
CPU:05           31593               0               0               0               0               0 
CPU:06           31180               0               0               0               0               0 
CPU:07           30488               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           29597               0               0               0               0               0 
CPU:10           29932               0               0               0               0               0 
CPU:11           28159               0               0               0               0               0 
CPU:12           29985               0               0               0               0               0 
CPU:13           29533               0               0               0               0               0 
CPU:14           29977               0               0               0               0               0 
CPU:15           29465               0               0               0               0               0 
CPU:16           31481               0               0               0               0               0 
CPU:17               0               0               0               0               0               0 
CPU:18           31050               0               0               0               0               0 
CPU:19           32765               0               0               0               0               0 
CPU:20           29536               0               0               0               0               0 
CPU:21           29519               0               0               0               0               0 
CPU:22           28960               0               0               0               0               0 
CPU:23           29884               0               0               0               0               0 
CPU:24           30506               0               0               0               0               0 
CPU:25           32374               0               0               0               0               0 
CPU:26           30444               0               0               0               0               0 
CPU:27           30045               0               0               0               0               0 
CPU:28           30434               0               0               0               0               0 
CPU:29           30226               0               0               0               0               0 
CPU:30           29352               0               0               0               0               0 
CPU:31           31319               0               0               0               0               0 
CPU:32           28522               0               0               0               0               0 
CPU:33           30864               0               0               0               0               0 
CPU:34           30008               0               0               0               0               0 
CPU:35           30195               0               0               0               0               0 
CPU:36           29924               0               0               0               0               0 
CPU:37            4377               0               0               0               0               0 
CPU:38           30908               0               0               0               0               0 
CPU:39           29800               0               0               0               0               0 
CPU:40           29940               0               0               0               0               0 
CPU:41           60683               0               0               0               0               0 
CPU:42           30550               0               0               0               0               0 
CPU:43           31344               0               0               0               0               0 
CPU:44           31159               0               0               0               0               0 
CPU:45           29774               0               0               0               0               0 
CPU:46           31526               0               0               0               0               0 
CPU:47           29921               0               0               0               0               0 
CPU:48           30125               0               0               0               0               0 
CPU:49           28574               0               0               0               0               0 
CPU:50           59432               0               0               0               0               0 
CPU:51           30301               0               0               0               0               0 
CPU:52           29514               0               0               0               0               0 
CPU:53           57422               0               0               0               0               0 
CPU:54           31141               0               0               0               0               0 
CPU:55           30738               0               0               0               0               0 
CPU:56           29504               0               0               0               0               0 
CPU:57           30887               0               0               0               0               0 
CPU:58           29880               0               0               0               0               0 
CPU:59           29973               0               0               0               0               0 
CPU:60           29969               0               0               0               0               0 
CPU:61           30528               0               0               0               0               0 
CPU:62           30880               0               0               0               0               0 
CPU:63           29613               0               0               0               0               0 

Summed:        1936253               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30532               0               0               0               0               0 
CPU:01           29833               0               0               0               0               0 
CPU:02           28873               0               0               0               0               0 
CPU:03           30551               0               0               0               0               0 
CPU:04           30308               0               0               0               0               0 
CPU:05           31523               0               0               0               0               0 
CPU:06           30350               0               0               0               0               0 
CPU:07           30129               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           29901               0               0               0               0               0 
CPU:10           30458               0               0               0               0               0 
CPU:11           30053               0               0               0               0               0 
CPU:12           30543               0               0               0               0               0 
CPU:13           29603               0               0               0               0               0 
CPU:14           30117               0               0               0               0               0 
CPU:15           30339               0               0               0               0               0 
CPU:16           31010               0               0               0               0               0 
CPU:17               1               0               0               0               0               0 
CPU:18           31778               0               0               0               0               0 
CPU:19           31842               0               0               0               0               0 
CPU:20           29773               0               0               0               0               0 
CPU:21           29168               0               0               0               0               0 
CPU:22           27851               0               0               0               0               0 
CPU:23           29786               0               0               0               0               0 
CPU:24           30151               0               0               0               0               0 
CPU:25           31000               0               0               0               0               0 
CPU:26           30968               0               0               0               0               0 
CPU:27           30153               0               0               0               0               0 
CPU:28           30938               0               0               0               0               0 
CPU:29           29903               0               0               0               0               0 
CPU:30           30637               0               0               0               0               0 
CPU:31           30654               0               0               0               0               0 
CPU:32           29715               0               0               0               0               0 
CPU:33           30700               0               0               0               0               0 
CPU:34           30970               0               0               0               0               0 
CPU:35           30019               0               0               0               0               0 
CPU:36           29770               0               0               0               0               0 
CPU:37           30421               0               0               0               0               0 
CPU:38           30753               0               0               0               0               0 
CPU:39           30002               0               0               0               0               0 
CPU:40           30646               0               0               0               0               0 
CPU:41           60334               0               0               0               0               0 
CPU:42           29007               0               0               0               0               0 
CPU:43           31202               0               0               0               0               0 
CPU:44           30873               0               0               0               0               0 
CPU:45           30650               0               0               0               0               0 
CPU:46           30527               0               0               0               0               0 
CPU:47           30090               0               0               0               0               0 
CPU:48           28428               0               0               0               0               0 
CPU:49           28467               0               0               0               0               0 
CPU:50           58856               0               0               0               0               0 
CPU:51           29814               0               0               0               0               0 
CPU:52           29067               0               0               0               0               0 
CPU:53           32879               0               0               0               0               0 
CPU:54           31308               0               0               0               0               0 
CPU:55           31929               0               0               0               0               0 
CPU:56           29417               0               0               0               0               0 
CPU:57           29948               0               0               0               0               0 
CPU:58           29266               0               0               0               0               0 
CPU:59           29827               0               0               0               0               0 
CPU:60           31024               0               0               0               0               0 
CPU:61           31759               0               0               0               0               0 
CPU:62           30303               0               0               0               0               0 
CPU:63           29543               0               0               0               0               0 

Summed:        1936238               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           31181               0               0               0               0               0 
CPU:01           30249               0               0               0               0               0 
CPU:02           29242               0               0               0               0               0 
CPU:03           29375               0               0               0               0               0 
CPU:04           29762               0               0               0               0               0 
CPU:05           30296               0               0               0               0               0 
CPU:06           30523               0               0               0               0               0 
CPU:07           30742               0               0               0               0               0 
CPU:08               0               0               0               0               0               0 
CPU:09           29420               0               0               0               0               0 
CPU:10           30100               0               0               0               0               0 
CPU:11           30805               0               0               0               0               0 
CPU:12           30920               0               0               0               0               0 
CPU:13           30374               0               0               0               0               0 
CPU:14           30461               0               0               0               0               0 
CPU:15           30091               0               0               0               0               0 
CPU:16           29742               0               0               0               0               0 
CPU:17               7               0               0               0               0               0 
CPU:18           30587               0               0               0               0               0 
CPU:19           29973               0               0               0               0               0 
CPU:20           29655               0               0               0               0               0 
CPU:21           29715               0               0               0               0               0 
CPU:22           28548               0               0               0               0               0 
CPU:23           30893               0               0               0               0               0 
CPU:24           30640               0               0               0               0               0 
CPU:25           30662               0               0               0               0               0 
CPU:26           30181               0               0               0               0               0 
CPU:27           30836               0               0               0               0               0 
CPU:28           30667               0               0               0               0               0 
CPU:29           30479               0               0               0               0               0 
CPU:30           31132               0               0               0               0               0 
CPU:31           30743               0               0               0               0               0 
CPU:32           30505               0               0               0               0               0 
CPU:33           31234               0               0               0               0               0 
CPU:34           29945               0               0               0               0               0 
CPU:35           28657               0               0               0               0               0 
CPU:36           30158               0               0               0               0               0 
CPU:37           31609               0               0               0               0               0 
CPU:38           30684               0               0               0               0               0 
CPU:39           29388               0               0               0               0               0 
CPU:40           30717               0               0               0               0               0 
CPU:41           60201               0               0               0               0               0 
CPU:42           29748               0               0               0               0               0 
CPU:43           29948               0               0               0               0               0 
CPU:44           30669               0               0               0               0               0 
CPU:45           30037               0               0               0               0               0 
CPU:46           30068               0               0               0               0               0 
CPU:47           30421               0               0               0               0               0 
CPU:48           28523               0               0               0               0               0 
CPU:49           28084               0               0               0               0               0 
CPU:50           59524               0               0               0               0               0 
CPU:51           30350               0               0               0               0               0 
CPU:52           30252               0               0               0               0               0 
CPU:53           31466               0               0               0               0               0 
CPU:54           29959               0               0               0               0               0 
CPU:55           33831               0               0               0               0               0 
CPU:56           29136               0               0               0               0               0 
CPU:57           30121               0               0               0               0               0 
CPU:58           30635               0               0               0               0               0 
CPU:59           30336               0               0               0               0               0 
CPU:60           31124               0               0               0               0               0 
CPU:61           30584               0               0               0               0               0 
CPU:62           29705               0               0               0               0               0 
CPU:63           30624               0               0               0               0               0 

Summed:        1936245               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           29906               0               0               0               0               0 
CPU:01           30321               0               0               0               0               0 
CPU:02           28916               0               0               0               0               0 
CPU:03           30824               0               0               0               0               0 
CPU:04           29718               0               0               0               0               0 
CPU:05           30455               0               0               0               0               0 
CPU:06           30444               0               0               0               0               0 
CPU:07           30705               0               0               0               0               0 
CPU:08            4737               0               0               0               0               0 
CPU:09           30429               0               0               0               0               0 
CPU:10           30775               0               0               0               0               0 
CPU:11           31441               0               0               0               0               0 
CPU:12           29652               0               0               0               0               0 
CPU:13           30825               0               0               0               0               0 
CPU:14           29705               0               0               0               0               0 
CPU:15           30016               0               0               0               0               0 
CPU:16           29356               0               0               0               0               0 
CPU:17               5               0               0               0               0               0 
CPU:18           29821               0               0               0               0               0 
CPU:19           31138               0               0               0               0               0 
CPU:20           30627               0               0               0               0               0 
CPU:21           30152               0               0               0               0               0 
CPU:22           28922               0               0               0               0               0 
CPU:23           30348               0               0               0               0               0 
CPU:24           31097               0               0               0               0               0 
CPU:25           29708               0               0               0               0               0 
CPU:26           31703               0               0               0               0               0 
CPU:27           31611               0               0               0               0               0 
CPU:28           30801               0               0               0               0               0 
CPU:29           31061               0               0               0               0               0 
CPU:30           31010               0               0               0               0               0 
CPU:31           29042               0               0               0               0               0 
CPU:32           30171               0               0               0               0               0 
CPU:33           29655               0               0               0               0               0 
CPU:34           29473               0               0               0               0               0 
CPU:35           28929               0               0               0               0               0 
CPU:36           28928               0               0               0               0               0 
CPU:37           32177               0               0               0               0               0 
CPU:38           29756               0               0               0               0               0 
CPU:39           29996               0               0               0               0               0 
CPU:40           30674               0               0               0               0               0 
CPU:41           60033               0               0               0               0               0 
CPU:42           31739               0               0               0               0               0 
CPU:43           30177               0               0               0               0               0 
CPU:44           29864               0               0               0               0               0 
CPU:45           30300               0               0               0               0               0 
CPU:46           30578               0               0               0               0               0 
CPU:47           31504               0               0               0               0               0 
CPU:48           29725               0               0               0               0               0 
CPU:49           29422               0               0               0               0               0 
CPU:50           54721               0               0               0               0               0 
CPU:51           29840               0               0               0               0               0 
CPU:52           29242               0               0               0               0               0 
CPU:53           30755               0               0               0               0               0 
CPU:54           29722               0               0               0               0               0 
CPU:55           31501               0               0               0               0               0 
CPU:56           30532               0               0               0               0               0 
CPU:57           30143               0               0               0               0               0 
CPU:58           31135               0               0               0               0               0 
CPU:59           31947               0               0               0               0               0 
CPU:60           30886               0               0               0               0               0 
CPU:61           29785               0               0               0               0               0 
CPU:62           27493               0               0               0               0               0 
CPU:63           30181               0               0               0               0               0 

Summed:        1936257               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30126               0               0               0               0               0 
CPU:01           30504               0               0               0               0               0 
CPU:02           27962               0               0               0               0               0 
CPU:03           30408               0               0               0               0               0 
CPU:04           30267               0               0               0               0               0 
CPU:05           30521               0               0               0               0               0 
CPU:06           29786               0               0               0               0               0 
CPU:07           29488               0               0               0               0               0 
CPU:08           30339               0               0               0               0               0 
CPU:09           30439               0               0               0               0               0 
CPU:10           31518               0               0               0               0               0 
CPU:11           30411               0               0               0               0               0 
CPU:12           28279               0               0               0               0               0 
CPU:13           29685               0               0               0               0               0 
CPU:14           29006               0               0               0               0               0 
CPU:15           31290               0               0               0               0               0 
CPU:16           29504               0               0               0               0               0 
CPU:17               7               0               0               0               0               0 
CPU:18           29639               0               0               0               0               0 
CPU:19           31016               0               0               0               0               0 
CPU:20           30635               0               0               0               0               0 
CPU:21           30090               0               0               0               0               0 
CPU:22           28532               0               0               0               0               0 
CPU:23           30429               0               0               0               0               0 
CPU:24           30472               0               0               0               0               0 
CPU:25           30440               0               0               0               0               0 
CPU:26           31481               0               0               0               0               0 
CPU:27           31111               0               0               0               0               0 
CPU:28           30191               0               0               0               0               0 
CPU:29           30534               0               0               0               0               0 
CPU:30           30756               0               0               0               0               0 
CPU:31           30124               0               0               0               0               0 
CPU:32           30705               0               0               0               0               0 
CPU:33           30363               0               0               0               0               0 
CPU:34           27928               0               0               0               0               0 
CPU:35           29768               0               0               0               0               0 
CPU:36           31144               0               0               0               0               0 
CPU:37           31523               0               0               0               0               0 
CPU:38           30270               0               0               0               0               0 
CPU:39           29881               0               0               0               0               0 
CPU:40           29428               0               0               0               0               0 
CPU:41           60880               0               0               0               0               0 
CPU:42           31774               0               0               0               0               0 
CPU:43           29343               0               0               0               0               0 
CPU:44           30576               0               0               0               0               0 
CPU:45           30239               0               0               0               0               0 
CPU:46           30173               0               0               0               0               0 
CPU:47           31688               0               0               0               0               0 
CPU:48           30910               0               0               0               0               0 
CPU:49           30137               0               0               0               0               0 
CPU:50           29903               0               0               0               0               0 
CPU:51           29933               0               0               0               0               0 
CPU:52           29896               0               0               0               0               0 
CPU:53           30870               0               0               0               0               0 
CPU:54           29499               0               0               0               0               0 
CPU:55           31082               0               0               0               0               0 
CPU:56           31850               0               0               0               0               0 
CPU:57           30001               0               0               0               0               0 
CPU:58           31899               0               0               0               0               0 
CPU:59           29714               0               0               0               0               0 
CPU:60           30116               0               0               0               0               0 
CPU:61           30631               0               0               0               0               0 
CPU:62           28752               0               0               0               0               0 
CPU:63           30419               0               0               0               0               0 

Summed:        1936284               0               0               0               0               0 

CPU          total/sec     dropped/sec    squeezed/sec   collision/sec      rx_rps/sec  flow_limit/sec 
CPU:00           30437               0               0               0               0               0 
CPU:01           30691               0               0               0               0               0 
CPU:02           28844               0               0               0               0               0 
CPU:03           31004               0               0               0               0               0 
CPU:04           29024               0               0               0               0               0 
CPU:05           30505               0               0               0               0               0 
CPU:06           30254               0               0               0               0               0 
CPU:07           28889               0               0               0               0               0 
CPU:08           27999               0               0               0               0               0 
CPU:09           30044               0               0               0               0               0 
CPU:10           31642               0               0               0               0               0 
CPU:11           31314               0               0               0               0               0 
CPU:12           27806               0               0               0               0               0 
CPU:13           30807               0               0               0               0               0 
CPU:14           29370               0               0               0               0               0 
CPU:15           30933               0               0               0               0               0 
CPU:16           29109               0               0               0               0               0 
CPU:17               7               0               0               0               0               0 
CPU:18           30347               0               0               0               0               0 
CPU:19           30853               0               0               0               0               0 
CPU:20           30470               0               0               0               0               0 
CPU:21           30003               0               0               0               0               0 
CPU:22           29973               0               0               0               0               0 
CPU:23           30181               0               0               0               0               0 
CPU:24           30681               0               0               0               0               0 
CPU:25           29391               0               0               0               0               0 
CPU:26           30652               0               0               0               0               0 
CPU:27           31660               0               0               0               0               0 
CPU:28           30220               0               0               0               0               0 
CPU:29           30276               0               0               0               0               0 
CPU:30           30685               0               0               0               0               0 
CPU:31           29963               0               0               0               0               0 
